# Disease ID,Gene ID,edge_weight
C0018671,5888,1
C0018671,5915,1
C0018671,596,1
C0018671,598,1
C0018671,6778,1
C0018671,7039,1
C0018671,7298,1
C0018671,7389,1
C0018671,7422,1
C0018671,7517,1
C0018671,9582,1
C0006118,1019,1
C0006118,1029,1
C0006118,113878,1
C0006118,1559,1
C0006118,1612,1
C0006118,23411,1
C0006118,238,1
C0006118,27436,1
C0006118,28514,1
C0006118,3558,1
C0006118,388585,1
C0006118,4255,1
C0006118,441478,1
C0006118,5111,1
C0006118,5444,1
C0006118,5727,1
C0006118,595,1
C0006118,5970,1
C0006118,6608,1
C0006118,6648,1
C0006118,6696,1
C0006118,7052,1
C0006118,7422,1
C0018772,100507266,1
C0018772,10788,1
C0018772,114801,1
C0018772,130951,1
C0018772,1369,1
C0018772,147372,1
C0018772,2151,1
C0018772,219749,1
C0018772,221711,1
C0018772,2241,1
C0018772,22871,1
C0018772,23555,1
C0018772,285362,1
C0018772,30820,1
C0018772,339559,1
C0018772,401548,1
C0018772,5592,1
C0018772,57493,1
C0018772,5784,1
C0018772,63892,1
C0018772,64374,1
C0018772,64478,1
C0018772,730091,1
C0018772,7388,1
C0018772,91,1
C0018772,93979,1
C0018772,9630,1
C0008625,1021,1
C0008625,2034,1
C0008625,2067,1
C0008625,25913,1
C0008625,2944,1
C0008625,2950,1
C0008625,2952,1
C0008625,4297,1
C0008625,4613,1
C0008625,4968,1
C0008625,6799,1
C0008625,6817,1
C0008625,7508,1
C0008625,7518,1
C0008625,9,1
C0023434,100048912,1
C0023434,100188791,1
C0023434,100270642,1
C0023434,100270643,1
C0023434,100270644,1
C0023434,10665,1
C0023434,11073,1
C0023434,11262,1
C0023434,115761,1
C0023434,23451,1
C0023434,23547,1
C0023434,25797,1
C0023434,25865,1
C0023434,25913,1
C0023434,26034,1
C0023434,28444,1
C0023434,29125,1
C0023434,29949,1
C0023434,3117,1
C0023434,3394,1
C0023434,3431,1
C0023434,3500,1
C0023434,355,1
C0023434,3569,1
C0023434,3662,1
C0023434,3676,1
C0023434,400997,1
C0023434,406935,1
C0023434,406937,1
C0023434,406950,1
C0023434,4524,1
C0023434,472,1
C0023434,4988,1
C0023434,5027,1
C0023434,51176,1
C0023434,5366,1
C0023434,5423,1
C0023434,5527,1
C0023434,55289,1
C0023434,55892,1
C0023434,5743,1
C0023434,57476,1
C0023434,578,1
C0023434,59,1
C0023434,5934,1
C0023434,595,1
C0023434,596,1
C0023434,64506,1
C0023434,64864,1
C0023434,7037,1
C0023434,7157,1
C0023434,7421,1
C0023434,8101,1
C0023434,81037,1
C0023434,817,1
C0023434,8302,1
C0023434,841,1
C0023434,8600,1
C0023434,8792,1
C0023434,90427,1
C0023434,921,1
C0023434,9855,1
C0034951,100528022,1
C0034951,1146,1
C0034951,2893,1
C0034951,317761,1
C0034951,388336,1
C0034951,3908,1
C0034951,4642,1
C0034951,5095,1
C0034951,54715,1
C0034951,55748,1
C0034951,56479,1
C0034951,57369,1
C0034951,5801,1
C0034951,5923,1
C0034951,6096,1
C0034951,70,1
C0034951,776,1
C0034951,79698,1
C0034951,9414,1
C0019196,1234,1
C0019196,1548,1
C0019196,1576,1
C0019196,23586,1
C0019196,282617,1
C0019196,3077,1
C0019196,3440,1
C0019196,3458,1
C0019196,4015,1
C0019196,4017,1
C0019196,4023,1
C0019196,4988,1
C0019196,5788,1
C0019196,949,1
C0019196,975,1
C0025500,10232,1
C0025500,1027,1
C0025500,1029,1
C0025500,11186,1
C0025500,1734,1
C0025500,1956,1
C0025500,1958,1
C0025500,2099,1
C0025500,2246,1
C0025500,2247,1
C0025500,2272,1
C0025500,22827,1
C0025500,23741,1
C0025500,2475,1
C0025500,2662,1
C0025500,2719,1
C0025500,2934,1
C0025500,2944,1
C0025500,324,1
C0025500,3458,1
C0025500,4582,1
C0025500,4771,1
C0025500,4831,1
C0025500,5154,1
C0025500,5241,1
C0025500,54716,1
C0025500,55600,1
C0025500,56034,1
C0025500,6648,1
C0025500,6696,1
C0025500,6850,1
C0025500,7296,1
C0025500,7490,1
C0025500,7515,1
C0025500,7517,1
C0025500,8314,1
C0025500,847,1
C0025500,84700,1
C0025500,8915,1
C0025500,94274,1
C0025500,999,1
C0242379,11200,1
C0242379,1136,1
C0242379,123688,1
C0242379,143187,1
C0242379,147700,1
C0242379,2068,1
C0242379,55937,1
C0242379,5893,1
C0242379,59,1
C0242379,675,1
C0242379,7015,1
C0242379,7917,1
C0242379,81037,1
C0242379,8626,1
C0242379,8897,1
C0242379,9333,1
C3875321,100125288,1
C3875321,100996324,1
C3875321,10111,1
C3875321,101927027,1
C3875321,101929507,1
C3875321,102724748,1
C3875321,11201,1
C3875321,1431,1
C3875321,149233,1
C3875321,23040,1
C3875321,23586,1
C3875321,285626,1
C3875321,353135,1
C3875321,4255,1
C3875321,48,1
C3875321,4843,1
C3875321,5141,1
C3875321,51752,1
C3875321,54922,1
C3875321,55770,1
C3875321,55905,1
C3875321,5799,1
C3875321,5966,1
C3875321,5980,1
C3875321,6231,1
C3875321,64377,1
C3875321,64478,1
C3875321,6586,1
C3875321,6773,1
C3875321,686,1
C3875321,6924,1
C3875321,7087,1
C3875321,7128,1
C3875321,81890,1
C3875321,84162,1
C3875321,8575,1
C3875321,90134,1
C3875321,91749,1
C3875321,9844,1
C3875321,9927,1
C0162809,10371,1
C0162809,128674,1
C0162809,1848,1
C0162809,2253,1
C0162809,2260,1
C0162809,23767,1
C0162809,26012,1
C0162809,3730,1
C0162809,389549,1
C0162809,54756,1
C0162809,55636,1
C0162809,55717,1
C0162809,60675,1
C0162809,6663,1
C0162809,6870,1
C0162809,81848,1
C0162809,84634,1
C0162809,8820,1
C0162809,8822,1
C0162809,9394,1
C0023794,11067,1
C0023794,1174,1
C0023794,12,1
C0023794,2168,1
C0023794,26471,1
C0023794,3249,1
C0023794,4047,1
C0023794,427,1
C0023794,440,1
C0023794,5468,1
C0023794,55062,1
C0023794,6319,1
C0023794,64838,1
C0023794,6515,1
C0023794,6876,1
C0023794,79153,1
C0023794,83729,1
C0023794,8431,1
C0023794,9415,1
C0011849,101927366,1
C0011849,1356,1
C0011849,1374,1
C0011849,153,1
C0011849,1536,1
C0011849,2335,1
C0011849,23411,1
C0011849,23671,1
C0011849,346171,1
C0011849,3630,1
C0011849,3667,1
C0011849,3799,1
C0011849,3953,1
C0011849,4217,1
C0011849,4508,1
C0011849,5443,1
C0011849,5444,1
C0011849,5468,1
C0011849,547,1
C0011849,5743,1
C0011849,5879,1
C0011849,653361,1
C0011849,6647,1
C0011849,7058,1
C0011849,847,1
C0011849,8639,1
C0011849,8856,1
C0011849,9370,1
C0011849,9970,1
C0016059,10159,1
C0016059,111,1
C0016059,1134,1
C0016059,1277,1
C0016059,1278,1
C0016059,1281,1
C0016059,1440,1
C0016059,150,1
C0016059,152,1
C0016059,154,1
C0016059,1588,1
C0016059,1634,1
C0016059,183,1
C0016059,207,1
C0016059,213,1
C0016059,2235,1
C0016059,23411,1
C0016059,284,1
C0016059,3162,1
C0016059,3553,1
C0016059,3557,1
C0016059,3565,1
C0016059,3816,1
C0016059,3953,1
C0016059,406991,1
C0016059,472,1
C0016059,4881,1
C0016059,5155,1
C0016059,5294,1
C0016059,54974,1
C0016059,5609,1
C0016059,5743,1
C0016059,5972,1
C0016059,6648,1
C0016059,6774,1
C0016059,7040,1
C0016059,7057,1
C0016059,7124,1
C0016059,80310,1
C0016059,8877,1
C0016059,894,1
C0020443,1066,1
C0020443,1281,1
C0020443,1489,1
C0020443,1581,1
C0020443,19,1
C0020443,1906,1
C0020443,255738,1
C0020443,27035,1
C0020443,3156,1
C0020443,338,1
C0020443,3383,1
C0020443,348,1
C0020443,3949,1
C0020443,3952,1
C0020443,4018,1
C0020443,4023,1
C0020443,4638,1
C0020443,5444,1
C0020443,6401,1
C0020443,653361,1
C0020443,7412,1
C0020443,8013,1
C0025958,10059,1
C0025958,10084,1
C0025958,10293,1
C0025958,10617,1
C0025958,10733,1
C0025958,11284,1
C0025958,1778,1
C0025958,2074,1
C0025958,2290,1
C0025958,26128,1
C0025958,283989,1
C0025958,284403,1
C0025958,3796,1
C0025958,3800,1
C0025958,407975,1
C0025958,4998,1
C0025958,6513,1
C0025958,6925,1
C0025958,701,1
C0025958,7283,1
C0025958,79042,1
C0025958,80254,1
C0025958,80746,1
C0025958,84879,1
C0025958,8573,1
C0040411,1410,1
C0040411,3265,1
C0040411,3315,1
C0040411,360,1
C0040411,3861,1
C0040411,407007,1
C0040411,5743,1
C0040411,6648,1
C0040411,7012,1
C0040411,7298,1
C0027720,10763,1
C0027720,10855,1
C0027720,1649,1
C0027720,1674,1
C0027720,183,1
C0027720,1906,1
C0027720,1910,1
C0027720,213,1
C0027720,2147,1
C0027720,3383,1
C0027720,3689,1
C0027720,5972,1
C0027720,6647,1
C0027720,7431,1
C0027720,7827,1
C0007273,183,1
C0007273,22808,1
C0007273,2950,1
C0007273,3162,1
C0007273,348,1
C0007273,356,1
C0007273,5328,1
C0007273,5420,1
C0007273,6347,1
C0007273,7157,1
C0007273,9332,1
C0018273,10084,1
C0018273,10743,1
C0018273,152330,1
C0018273,1544,1
C0018273,1788,1
C0018273,1902,1
C0018273,196,1
C0018273,2074,1
C0018273,2245,1
C0018273,26277,1
C0018273,2688,1
C0018273,27125,1
C0018273,282808,1
C0018273,285590,1
C0018273,3162,1
C0018273,3480,1
C0018273,3481,1
C0018273,3483,1
C0018273,4054,1
C0018273,407975,1
C0018273,43,1
C0018273,4880,1
C0018273,5290,1
C0018273,538,1
C0018273,546,1
C0018273,554,1
C0018273,5744,1
C0018273,6913,1
C0018273,701,1
C0018273,79048,1
C0018273,84282,1
C0018273,867,1
C0018273,9719,1
C0014553,114327,1
C0014553,1181,1
C0014553,2562,1
C0014553,2566,1
C0014553,50966,1
C0014553,51305,1
C0014553,773,1
C0014553,8629,1
C0014553,8912,1
C0014553,9254,1
C0014556,1268,1
C0014556,2911,1
C0014556,2912,1
C0014556,2913,1
C0014556,2914,1
C0014556,2915,1
C0014556,3749,1
C0014556,3791,1
C0014556,4514,1
C0014556,4852,1
C0014556,4887,1
C0014556,5025,1
C0014556,5027,1
C0014556,57468,1
C0014556,623,1
C0014556,624,1
C0014556,6505,1
C0014556,6558,1
C0014556,7010,1
C0014556,7421,1
C0014556,7422,1
C0014556,7442,1
C0014556,9353,1
C0025261,10280,1
C0025261,11255,1
C0025261,1128,1
C0025261,1139,1
C0025261,1813,1
C0025261,2558,1
C0025261,28964,1
C0025261,2925,1
C0025261,3115,1
C0025261,3350,1
C0025261,3362,1
C0025261,3363,1
C0025261,3481,1
C0025261,351,1
C0025261,3553,1
C0025261,3630,1
C0025261,4012,1
C0025261,4137,1
C0025261,4192,1
C0025261,4282,1
C0025261,43,1
C0025261,4835,1
C0025261,4852,1
C0025261,5071,1
C0025261,5368,1
C0025261,551,1
C0025261,5663,1
C0025261,57030,1
C0025261,57084,1
C0025261,596,1
C0025261,5966,1
C0025261,6531,1
C0025261,6532,1
C0025261,6774,1
C0025261,6855,1
C0025261,7422,1
C0025261,9495,1
C0007370,1268,1
C0007370,134,1
C0007370,1812,1
C0007370,1813,1
C0007370,183,1
C0007370,2534,1
C0007370,2641,1
C0007370,4922,1
C0007370,5443,1
C0007370,5617,1
C0007370,7054,1
C0007370,7200,1
C0007370,796,1
C0007370,84152,1
C0007370,885,1
C1333990,27030,1
C1333990,2956,1
C1333990,3845,1
C1333990,4072,1
C1333990,4292,1
C1333990,4436,1
C1333990,5290,1
C1333990,5378,1
C1333990,5395,1
C1333990,6224,1
C1333990,657,1
C1333990,7048,1
C1333990,9209,1
C0023487,1050,1
C0023487,1053,1
C0023487,1668,1
C0023487,207,1
C0023487,2152,1
C0023487,2322,1
C0023487,2735,1
C0023487,2736,1
C0023487,3458,1
C0023487,3605,1
C0023487,366,1
C0023487,3683,1
C0023487,3684,1
C0023487,3687,1
C0023487,3689,1
C0023487,406948,1
C0023487,406950,1
C0023487,4869,1
C0023487,4926,1
C0023487,5371,1
C0023487,5573,1
C0023487,5909,1
C0023487,5914,1
C0023487,64859,1
C0023487,6608,1
C0023487,6777,1
C0023487,7056,1
C0023487,7704,1
C0023487,79718,1
C0023487,81608,1
C0023487,960,1
C0023485,10320,1
C0023485,1490,1
C0023485,2120,1
C0023485,23269,1
C0023485,2625,1
C0023485,5079,1
C0023485,55729,1
C0023485,64109,1
C0023485,6774,1
C0023485,6929,1
C0023485,861,1
C0018099,126133,1
C0018099,2263,1
C0018099,22900,1
C0018099,254263,1
C0018099,2646,1
C0018099,3553,1
C0018099,4296,1
C0018099,56606,1
C0018099,929,1
C0018099,9429,1
C1956346,10,1
C1956346,100048912,1
C1956346,10019,1
C1956346,10221,1
C1956346,1030,1
C1956346,11173,1
C1956346,116519,1
C1956346,1401,1
C1956346,1636,1
C1956346,1952,1
C1956346,2056,1
C1956346,2099,1
C1956346,2100,1
C1956346,221692,1
C1956346,22808,1
C1956346,23293,1
C1956346,23294,1
C1956346,23564,1
C1956346,255738,1
C1956346,2784,1
C1956346,28,1
C1956346,283450,1
C1956346,2982,1
C1956346,3162,1
C1956346,325,1
C1956346,345,1
C1956346,3654,1
C1956346,3667,1
C1956346,375056,1
C1956346,3949,1
C1956346,3988,1
C1956346,4018,1
C1956346,4023,1
C1956346,4049,1
C1956346,406938,1
C1956346,4314,1
C1956346,4846,1
C1956346,4879,1
C1956346,490,1
C1956346,5069,1
C1956346,51530,1
C1956346,5444,1
C1956346,54805,1
C1956346,55759,1
C1956346,5743,1
C1956346,574447,1
C1956346,57608,1
C1956346,6272,1
C1956346,6347,1
C1956346,6387,1
C1956346,64240,1
C1956346,64241,1
C1956346,64968,1
C1956346,6581,1
C1956346,6597,1
C1956346,6943,1
C1956346,7015,1
C1956346,7099,1
C1956346,7189,1
C1956346,7422,1
C1956346,80310,1
C1956346,84439,1
C1956346,84830,1
C1956346,8613,1
C1956346,9365,1
C1956346,9518,1
C1956346,959,1
C1861172,100874375,1
C1861172,10529,1
C1861172,10544,1
C1861172,205,1
C1861172,2147,1
C1861172,2153,1
C1861172,2160,1
C1861172,2202,1
C1861172,2243,1
C1861172,2259,1
C1861172,2266,1
C1861172,23414,1
C1861172,23555,1
C1861172,254827,1
C1861172,28,1
C1861172,29922,1
C1861172,3053,1
C1861172,462,1
C1861172,5327,1
C1861172,54014,1
C1861172,55245,1
C1861172,5624,1
C1861172,57153,1
C1861172,60676,1
C1861172,63895,1
C1861172,653140,1
C1861172,6838,1
C1861172,6875,1
C1861172,7124,1
C1861172,728215,1
C1861172,728755,1
C1861172,8089,1
C1861172,91543,1
C1861172,91584,1
C1861172,9630,1
C1861172,9727,1
C0032927,10188,1
C0032927,1050,1
C0032927,1072,1
C0032927,10897,1
C0032927,10975,1
C0032927,1124,1
C0032927,121256,1
C0032927,1373,1
C0032927,140885,1
C0032927,164395,1
C0032927,166336,1
C0032927,192286,1
C0032927,1948,1
C0032927,1950,1
C0032927,217,1
C0032927,2305,1
C0032927,23302,1
C0032927,23404,1
C0032927,2495,1
C0032927,25,1
C0032927,25839,1
C0032927,2705,1
C0032927,2941,1
C0032927,2950,1
C0032927,3033,1
C0032927,307,1
C0032927,3265,1
C0032927,339487,1
C0032927,3481,1
C0032927,3484,1
C0032927,3667,1
C0032927,383,1
C0032927,3856,1
C0032927,406884,1
C0032927,406886,1
C0032927,406910,1
C0032927,406937,1
C0032927,406984,1
C0032927,406993,1
C0032927,406994,1
C0032927,407017,1
C0032927,407029,1
C0032927,407033,1
C0032927,407054,1
C0032927,407056,1
C0032927,4193,1
C0032927,4353,1
C0032927,442898,1
C0032927,442903,1
C0032927,442906,1
C0032927,442908,1
C0032927,442920,1
C0032927,5037,1
C0032927,506,1
C0032927,51491,1
C0032927,5245,1
C0032927,54802,1
C0032927,5592,1
C0032927,5599,1
C0032927,5601,1
C0032927,5609,1
C0032927,5743,1
C0032927,574413,1
C0032927,57628,1
C0032927,587,1
C0032927,595,1
C0032927,619552,1
C0032927,6317,1
C0032927,64081,1
C0032927,6496,1
C0032927,6648,1
C0032927,6776,1
C0032927,693235,1
C0032927,70,1
C0032927,7171,1
C0032927,7204,1
C0032927,724022,1
C0032927,728239,1
C0032927,7422,1
C0032927,79039,1
C0032927,79879,1
C0032927,8100,1
C0032927,84249,1
C0032927,847,1
C0032927,84909,1
C0032927,8659,1
C0032927,91522,1
C0032927,9446,1
C0032927,95,1
C0032927,9970,1
C0032927,999,1
C0010346,100130889,1
C0010346,10067,1
C0010346,100861468,1
C0010346,101927324,1
C0010346,101929163,1
C0010346,102723878,1
C0010346,10745,1
C0010346,11116,1
C0010346,11262,1
C0010346,114548,1
C0010346,117289,1
C0010346,1201,1
C0010346,1401,1
C0010346,144811,1
C0010346,149233,1
C0010346,150962,1
C0010346,151306,1
C0010346,157869,1
C0010346,159296,1
C0010346,163486,1
C0010346,1788,1
C0010346,1997,1
C0010346,200728,1
C0010346,219771,1
C0010346,221895,1
C0010346,22891,1
C0010346,22904,1
C0010346,2335,1
C0010346,2358,1
C0010346,2524,1
C0010346,26191,1
C0010346,2646,1
C0010346,283463,1
C0010346,284119,1
C0010346,285626,1
C0010346,3123,1
C0010346,339145,1
C0010346,345611,1
C0010346,3458,1
C0010346,3460,1
C0010346,3479,1
C0010346,3559,1
C0010346,3569,1
C0010346,3586,1
C0010346,3593,1
C0010346,3952,1
C0010346,400757,1
C0010346,4049,1
C0010346,4088,1
C0010346,4295,1
C0010346,441108,1
C0010346,4485,1
C0010346,4689,1
C0010346,51744,1
C0010346,54106,1
C0010346,5465,1
C0010346,5468,1
C0010346,54901,1
C0010346,55024,1
C0010346,55054,1
C0010346,5536,1
C0010346,55600,1
C0010346,55765,1
C0010346,56244,1
C0010346,5699,1
C0010346,57178,1
C0010346,57606,1
C0010346,5771,1
C0010346,60468,1
C0010346,63027,1
C0010346,6347,1
C0010346,63892,1
C0010346,64127,1
C0010346,64167,1
C0010346,64170,1
C0010346,647215,1
C0010346,6556,1
C0010346,6774,1
C0010346,677775,1
C0010346,7099,1
C0010346,7124,1
C0010346,7297,1
C0010346,7332,1
C0010346,7448,1
C0010346,746,1
C0010346,79722,1
C0010346,80315,1
C0010346,8209,1
C0010346,84619,1
C0010346,8477,1
C0010346,84870,1
C0010346,8635,1
C0010346,8651,1
C0010346,8807,1
C0010346,8844,1
C0010346,8863,1
C0010346,8927,1
C0010346,8929,1
C0010346,8935,1
C0010346,9223,1
C0010346,9370,1
C0010346,9635,1
C0010346,9873,1
C0010346,9966,1
C0010346,9971,1
C0007873,10401,1
C0007873,1499,1
C0007873,1956,1
C0007873,2067,1
C0007873,2261,1
C0007873,2475,1
C0007873,3115,1
C0007873,3116,1
C0007873,3280,1
C0007873,4524,1
C0007873,4851,1
C0007873,4853,1
C0007873,5457,1
C0007873,5915,1
C0007873,6774,1
C0007873,7015,1
C0007873,7472,1
C0007873,7474,1
C0007873,7528,1
C0007873,81037,1
C0007873,841,1
C0007873,9582,1
C0013386,1812,1
C0013386,1813,1
C0013386,1814,1
C0013386,2354,1
C0013386,2571,1
C0013386,2643,1
C0013386,2668,1
C0013386,5173,1
C0013386,5179,1
C0013386,5923,1
C0013386,7054,1
C0013386,847,1
C0013386,8787,1
C0013386,885,1
C0013386,9456,1
C0022336,151507,1
C0022336,216,1
C0022336,22926,1
C0022336,3119,1
C0022336,319101,1
C0022336,3822,1
C0022336,5621,1
C0022336,692157,1
C0022336,7280,1
C0022336,780851,1
C0022336,79644,1
C0022336,79974,1
C0022336,8360,1
C0022336,9108,1
C0087012,10939,1
C0087012,140451,1
C0087012,146057,1
C0087012,2296,1
C0087012,23152,1
C0087012,25894,1
C0087012,2672,1
C0087012,342371,1
C0087012,5521,1
C0087012,5582,1
C0087012,6310,1
C0087012,6311,1
C0087012,6314,1
C0087012,6712,1
C0087012,773,1
C0087012,84991,1
C0917796,100188775,1
C0917796,3552,1
C0917796,3553,1
C0917796,4508,1
C0917796,4514,1
C0917796,4519,1
C0917796,4535,1
C0917796,4536,1
C0917796,4537,1
C0917796,4538,1
C0917796,4539,1
C0917796,4540,1
C0917796,4541,1
C0917796,4556,1
C0917796,6121,1
C0917796,9227,1
C0023891,1281,1
C0023891,1571,1
C0023891,3569,1
C0023891,4088,1
C0023891,4313,1
C0023891,4353,1
C0023891,53345,1
C0023891,596,1
C0023891,5970,1
C0023891,6648,1
C0023891,7040,1
C0023891,7076,1
C0023891,7124,1
C0023891,79143,1
C0023891,80339,1
C0023891,847,1
C0242488,1906,1
C0242488,335,1
C0242488,3383,1
C0242488,355,1
C0242488,356,1
C0242488,429,1
C0242488,4638,1
C0242488,5468,1
C0242488,7031,1
C0242488,7032,1
C0242488,7040,1
C0242488,7295,1
C0242488,7432,1
C0242488,847,1
C0242488,90,1
C0242488,9173,1
C0023893,1036,1
C0023893,10840,1
C0023893,10855,1
C0023893,114757,1
C0023893,1268,1
C0023893,127,1
C0023893,1281,1
C0023893,133,1
C0023893,135,1
C0023893,1373,1
C0023893,1440,1
C0023893,1544,1
C0023893,1586,1
C0023893,1733,1
C0023893,174,1
C0023893,183,1
C0023893,1906,1
C0023893,213,1
C0023893,216,1
C0023893,217,1
C0023893,2173,1
C0023893,219,1
C0023893,2247,1
C0023893,2326,1
C0023893,23491,1
C0023893,23600,1
C0023893,2542,1
C0023893,2645,1
C0023893,2688,1
C0023893,2690,1
C0023893,2805,1
C0023893,2875,1
C0023893,2939,1
C0023893,2944,1
C0023893,3082,1
C0023893,3162,1
C0023893,3294,1
C0023893,3398,1
C0023893,3439,1
C0023893,3440,1
C0023893,3458,1
C0023893,3479,1
C0023893,3484,1
C0023893,3485,1
C0023893,3553,1
C0023893,3586,1
C0023893,3611,1
C0023893,364,1
C0023893,3694,1
C0023893,3827,1
C0023893,3856,1
C0023893,3875,1
C0023893,3929,1
C0023893,3934,1
C0023893,3952,1
C0023893,3958,1
C0023893,4087,1
C0023893,4089,1
C0023893,4249,1
C0023893,43,1
C0023893,4311,1
C0023893,4312,1
C0023893,4313,1
C0023893,4317,1
C0023893,4318,1
C0023893,4322,1
C0023893,4489,1
C0023893,4780,1
C0023893,4843,1
C0023893,4846,1
C0023893,4904,1
C0023893,4907,1
C0023893,5008,1
C0023893,5091,1
C0023893,5105,1
C0023893,51179,1
C0023893,51380,1
C0023893,5159,1
C0023893,5168,1
C0023893,5243,1
C0023893,5340,1
C0023893,5443,1
C0023893,54466,1
C0023893,5743,1
C0023893,6038,1
C0023893,622,1
C0023893,6347,1
C0023893,655,1
C0023893,6554,1
C0023893,6568,1
C0023893,6678,1
C0023893,6783,1
C0023893,6822,1
C0023893,7040,1
C0023893,7048,1
C0023893,7076,1
C0023893,7124,1
C0023893,7422,1
C0023893,7442,1
C0023893,761,1
C0023893,83729,1
C0023893,8431,1
C0023893,8630,1
C0023893,8651,1
C0023893,871,1
C0023893,8824,1
C0023893,9104,1
C0023893,9370,1
C0023893,9501,1
C0263454,10140,1
C0263454,1021,1
C0263454,1027,1
C0263454,1390,1
C0263454,1524,1
C0263454,1647,1
C0263454,1956,1
C0263454,257019,1
C0263454,257101,1
C0263454,2944,1
C0263454,2947,1
C0263454,3039,1
C0263454,3040,1
C0263454,3043,1
C0263454,3045,1
C0263454,3047,1
C0263454,3689,1
C0263454,3872,1
C0263454,5008,1
C0263454,51251,1
C0263454,5272,1
C0263454,54205,1
C0263454,55726,1
C0263454,5734,1
